current_date - 1,Min Sale Date (Ret),Country,Store,Gender (code),Group,Style (code),Fabric (code),Color (code),Color,Theme (code),Comm. Category SubGroup,Comm. Category Group,Comm. Category,Comm. SubCategory,Operative Brand,Current Sale Season (code),Size (code),"Qty sold (Ret, 445)","Net Amount no VAT (Ret, 445)",On hand Qty
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019244,1A06892,1P590,Light Pink,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,42,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019244,1A10337,2VE70,Pale Blue+White,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,36,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019244,1A10337,2VE70,Pale Blue+White,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,42,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019244,1A10337,2VE70,Pale Blue+White,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,48,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019248,1A13901,1KD40,Sand,MFO,RTW,Ready to Wear,OUTERWEAR,TRENCH/PARKA,Versace Apparel,2024PE,36,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019248,1A13901,1KD40,Sand,MFO,RTW,Ready to Wear,OUTERWEAR,TRENCH/PARKA,Versace Apparel,2024PE,48,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019249,1A13886,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,TRENCH/PARKA,Versace Apparel,2024PE,38,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019249,1A13886,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,TRENCH/PARKA,Versace Apparel,2024PE,40,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019249,1A13886,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,TRENCH/PARKA,Versace Apparel,2024PE,42,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019249,1A13886,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,TRENCH/PARKA,Versace Apparel,2024PE,48,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019250,1A08291,5B040,Black+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024PE,42,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019250,1A08291,5P110,Pink+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024PE,40,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019250,1A08291,5P110,Pink+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024PE,42,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019250,1A08291,5P110,Pink+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024PE,44,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2EH40,Gray Melange+Pale Pink,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024PE,38,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2EH40,Gray Melange+Pale Pink,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024PE,40,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2EH40,Gray Melange+Pale Pink,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024PE,42,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2EH40,Gray Melange+Pale Pink,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024PE,44,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2EH40,Gray Melange+Pale Pink,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024PE,46,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2P450,Pink+White,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024PE,42,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2P450,Pink+White,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024PE,44,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2P6C0,Pastel Pink+Calendula,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,38,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2P6C0,Pastel Pink+Calendula,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,40,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2P6C0,Pastel Pink+Calendula,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,42,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2P6C0,Pastel Pink+Calendula,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,44,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2P6C0,Pastel Pink+Calendula,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2W020,White+Black,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,38,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2W020,White+Black,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,40,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2W020,White+Black,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,42,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2W020,White+Black,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,44,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2W020,White+Black,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,48,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A01174,2W020,White+Black,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,50,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A15806,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,36,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A15806,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,38,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A15806,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,40,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A15806,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,42,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A15806,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,44,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A15806,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A15806,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,50,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A15806,2W6C0,White+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,36,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A15806,2W6C0,White+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,38,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A15806,2W6C0,White+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,40,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A15806,2W6C0,White+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,42,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A15806,2W6C0,White+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,44,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019251,1A15806,2W6C0,White+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019252,1A07524,1VB60,Azur,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024PE,36,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019252,1A07524,1VB60,Azur,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024PE,38,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019252,1A07524,1VB60,Azur,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024PE,40,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019252,1A07524,1VB60,Azur,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024PE,44,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019252,1A07524,1VB60,Azur,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024PE,46,,,1
2025-09-24,2025-09-24,Canada,OUTLET Halton Hills,F,-missing description-,1019253,1A07524,1LE30,Lavander,MFO,RTW,Ready to Wear,JERSEY,SWEATPANTS,Versace Apparel,2024PE,38,0,0,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019253,1A07524,1LE30,Lavander,MFO,RTW,Ready to Wear,JERSEY,SWEATPANTS,Versace Apparel,2024PE,40,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019253,1A07524,1LE30,Lavander,MFO,RTW,Ready to Wear,JERSEY,SWEATPANTS,Versace Apparel,2024PE,46,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019260,1A13840,1D190,Light Blue,MFO,RTW,Ready to Wear,DENIM/JEANS,SKIRT,Versace Apparel,2024PE,36,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019260,1A13840,1D190,Light Blue,MFO,RTW,Ready to Wear,DENIM/JEANS,SKIRT,Versace Apparel,2024PE,38,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019318,1A01253,1B000,Black,MFO,RTW,Ready to Wear,SHIRT,TOP,Versace Apparel,2024PE,36,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019318,1A01253,1B000,Black,MFO,RTW,Ready to Wear,SHIRT,TOP,Versace Apparel,2024PE,38,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019318,1A01253,1B000,Black,MFO,RTW,Ready to Wear,SHIRT,TOP,Versace Apparel,2024PE,40,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019318,1A01253,1B000,Black,MFO,RTW,Ready to Wear,SHIRT,TOP,Versace Apparel,2024PE,42,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019318,1A01253,1B000,Black,MFO,RTW,Ready to Wear,SHIRT,TOP,Versace Apparel,2024PE,44,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019318,1A01253,1B000,Black,MFO,RTW,Ready to Wear,SHIRT,TOP,Versace Apparel,2024PE,48,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019318,1A13938,5P950,Pale Pink,MFO,RTW,Ready to Wear,SHIRT,TOP,Versace Apparel,2024PE,36,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019325,1A13911,1B000,Black,MFO,RTW,Ready to Wear,KNITWEAR,DRESS,Versace Apparel,2024PE,48,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019325,1A13911,1VD90,Blue Hydrangea,MFO,RTW,Ready to Wear,KNITWEAR,DRESS,Versace Apparel,2024PE,42,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019326,1A13911,1B000,Black,MFO,RTW,Ready to Wear,KNITWEAR,PANTS,Versace Apparel,2024PE,36,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019326,1A13911,1VD90,Blue Hydrangea,MFO,RTW,Ready to Wear,KNITWEAR,PANTS,Versace Apparel,2024PE,38,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019326,1A13911,1VD90,Blue Hydrangea,MFO,RTW,Ready to Wear,KNITWEAR,PANTS,Versace Apparel,2024PE,40,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019326,1A13911,1VD90,Blue Hydrangea,MFO,RTW,Ready to Wear,KNITWEAR,PANTS,Versace Apparel,2024PE,46,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019482,1A14078,2B200,Black+Black,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2025PE,36,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019482,1A14078,2B200,Black+Black,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2025PE,38,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019482,1A14078,2B200,Black+Black,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2025PE,40,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019482,1A14078,2B200,Black+Black,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2025PE,42,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019482,1A14078,2B200,Black+Black,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2025PE,44,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019482,1A14078,2B200,Black+Black,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2025PE,46,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019482,1A14078,2B200,Black+Black,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2025PE,48,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019482,1A14078,2W110,White+Gold,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2025PE,38,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019482,1A14078,2W110,White+Gold,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2025PE,40,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019482,1A14078,2W110,White+Gold,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2025PE,42,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019482,1A14078,2W110,White+Gold,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2025PE,44,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019482,1A14078,2W110,White+Gold,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2025PE,50,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019713,1A04373,5P950,Pale Pink,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,44,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1019713,1A04373,5P950,Pale Pink,MFO,RTW,Ready to Wear,PANTS,SHORT PANTS,Versace Apparel,2024PE,46,,,1
2025-09-24,2025-09-24,Canada,OUTLET Halton Hills,F,-missing description-,1020669,1A15110,5P210,Candy+Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024PE,44,1,266.105937121754,
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1020669,1A15110,5P210,Candy+Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024PE,46,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1020669,1A15110,5P210,Candy+Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024PE,48,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1020671,1A15063,5P110,Pink+White,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024PE,42,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1020671,1A15063,5P110,Pink+White,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024PE,44,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1020671,1A15063,5P110,Pink+White,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024PE,48,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021411,1A15754,1B000,Black,MFO,RTW,Ready to Wear,DRESS,DRESS,Versace Apparel,2024AI,36,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021411,1A15754,1B000,Black,MFO,RTW,Ready to Wear,DRESS,DRESS,Versace Apparel,2024AI,38,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021411,1A15754,1B000,Black,MFO,RTW,Ready to Wear,DRESS,DRESS,Versace Apparel,2024AI,40,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021411,1A15754,1B000,Black,MFO,RTW,Ready to Wear,DRESS,DRESS,Versace Apparel,2024AI,42,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021411,1A15754,1B000,Black,MFO,RTW,Ready to Wear,DRESS,DRESS,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021411,1A15754,1B000,Black,MFO,RTW,Ready to Wear,DRESS,DRESS,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021415,1A15707,1B000,Black,MFO,RTW,Ready to Wear,SHIRT,TOP,Versace Apparel,2024AI,36,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021415,1A15707,1B000,Black,MFO,RTW,Ready to Wear,SHIRT,TOP,Versace Apparel,2024AI,38,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021415,1A15707,1B000,Black,MFO,RTW,Ready to Wear,SHIRT,TOP,Versace Apparel,2024AI,40,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021415,1A15707,1B000,Black,MFO,RTW,Ready to Wear,SHIRT,TOP,Versace Apparel,2024AI,42,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021415,1A15707,1B000,Black,MFO,RTW,Ready to Wear,SHIRT,TOP,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021415,1A15707,1B000,Black,MFO,RTW,Ready to Wear,SHIRT,TOP,Versace Apparel,2024AI,48,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021440,1A15756,5B000,Black+Gold,MFO,RTW,Ready to Wear,SKIRT,SKIRT,Versace Apparel,2024AI,40,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021440,1A15756,5B000,Black+Gold,MFO,RTW,Ready to Wear,SKIRT,SKIRT,Versace Apparel,2024AI,42,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021440,1A15756,5B000,Black+Gold,MFO,RTW,Ready to Wear,SKIRT,SKIRT,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021440,1A15756,5B000,Black+Gold,MFO,RTW,Ready to Wear,SKIRT,SKIRT,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021447,1A15786,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,COAT/OVERCOAT,Versace Apparel,2024AI,36,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021447,1A15786,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,COAT/OVERCOAT,Versace Apparel,2024AI,38,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021447,1A15786,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,COAT/OVERCOAT,Versace Apparel,2024AI,40,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021447,1A15786,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,COAT/OVERCOAT,Versace Apparel,2024AI,42,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021447,1A15786,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,COAT/OVERCOAT,Versace Apparel,2024AI,48,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021448,1A15781,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,COAT/OVERCOAT,Versace Apparel,2024AI,40,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021448,1A15781,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,COAT/OVERCOAT,Versace Apparel,2024AI,42,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021508,1A15806,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,38,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021508,1A15806,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,40,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021508,1A15806,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,42,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021508,1A15806,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,44,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021508,1A15806,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,46,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021508,1A15806,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,SWEATSHIRT,Versace Apparel,2024AI,48,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021562,1A15896,2BH10,Black+Hot Pink,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,38,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021562,1A15896,2BH10,Black+Hot Pink,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,40,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021562,1A15896,2BH10,Black+Hot Pink,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,42,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021562,1A15896,2BH10,Black+Hot Pink,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021562,1A15896,2BH10,Black+Hot Pink,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021778,1A16037,1GM10,Dark Olive,MFO,RTW,Ready to Wear,KNITWEAR,SKIRT,Versace Apparel,2024AI,38,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021778,1A16037,1GM10,Dark Olive,MFO,RTW,Ready to Wear,KNITWEAR,SKIRT,Versace Apparel,2024AI,40,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021778,1A16037,1GM10,Dark Olive,MFO,RTW,Ready to Wear,KNITWEAR,SKIRT,Versace Apparel,2024AI,42,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021778,1A16037,1GM10,Dark Olive,MFO,RTW,Ready to Wear,KNITWEAR,SKIRT,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021778,1A16037,1GM10,Dark Olive,MFO,RTW,Ready to Wear,KNITWEAR,SKIRT,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021778,1A16037,1KH40,Biscuit,MFO,RTW,Ready to Wear,KNITWEAR,SKIRT,Versace Apparel,2024AI,40,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021778,1A16037,1KH40,Biscuit,MFO,RTW,Ready to Wear,KNITWEAR,SKIRT,Versace Apparel,2024AI,42,,,2
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021778,1A16037,1KH40,Biscuit,MFO,RTW,Ready to Wear,KNITWEAR,SKIRT,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,1021778,1A16037,1KH40,Biscuit,MFO,RTW,Ready to Wear,KNITWEAR,SKIRT,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,A89556S,A232562,A8008,Black,MFO,RTW,Ready to Wear,DENIM/JEANS,PANTS,Versace Apparel,2023AI,26,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,A89556S,A232562,A8008,Black,MFO,RTW,Ready to Wear,DENIM/JEANS,PANTS,Versace Apparel,2023AI,29,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,A89556S,A235221,A8001,WHITE,MFO,RTW,Ready to Wear,DENIM/JEANS,PANTS,Versace Apparel,2023AI,24,,,1
2025-09-24,,Canada,OUTLET Halton Hills,F,-missing description-,A89556S,A235221,A8001,WHITE,MFO,RTW,Ready to Wear,DENIM/JEANS,PANTS,Versace Apparel,2023AI,26,,,2
